Hospital ID,Hospital Name,Legal Name,Alternate Name,Hospital Type,Institution Name,Street Address,City,State,Zip Code,Phone Number,Latitude,Longitude,Locale Code (NCES),County Code (FIPS),State Code (FIPS),Region Code (AAM),Employer ID Number,Tax Period,Income,Revenue
1071322,BUNKIE GENERAL HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,BUNKIE,LA,,,30.95297863,-92.17627605,,,,,,,,
19670810,THE SPINE HOSPITAL OF LOUISANA,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,BATON ROUGE,LA,,,30.38027892,-91.09403416,,,,,,,,
4531774,IRWIN COUNTY HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,OCILLA,GA,,,31.60338057,-83.25099895,,,,,,,,
6092691,CHILDREN'S HOSPITAL AT MISSION,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CHILDREN,,,MISSION VIEJO,CA,,,33.56040427,-117.6658226,,,,,,,,
7353215,SELECT SPEC HOSPITAL LUKES CAMPUS,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,MILWAUKEE,WI,,,42.98882817,-87.95025177,,,,,,,,
18910021,GRACIE SQUARE HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,PSYCHIATRIC,,,NEW YORK,NY,,,40.7697165,-73.95302135,,,,,,,,
179617105,UPMC PINNACLE HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,HARRISBURG,PA,,,40.256883,-76.875824,,,,,,,,
17637620,SELECT SPECIALTY HOSPITAL - TRICITIES,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,BRISTOL,TN,,,36.58524519,-82.25636647,,,,,,,,
14775231,NORTH CENTRAL SURGICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,DALLAS,TX,,,32.87528905,-96.7713632,,,,,,,,
34975601,SELECT SPECIALTY HOSPITAL - LONGVIEW,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,LONGVIEW,TX,,,32.50051191,-94.73066699,,,,,,,,
12937916,SELECT SPECIALTY HOSPITAL - KNOXVILLE,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,KNOXVILLE,TN,,,35.95724587,-83.93669832,,,,,,,,
2012208,ALBANY MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,ALBANY,NY,,,42.65340806,-73.77665746,,,,,,,,
179339501,ENCOMPASS HEALTH REHABILITATION HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,REHABILITATION,,,GULFPORT,MS,,,30.36741843,-89.11603598,,,,,,,,
123544903,KINDRED HOSPITAL CENTRAL OHIO,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,MANSFIELD,OH,,,40.75265656,-82.52815637,,,,,,,,
15275231,KINDRED HOSPITAL DALLAS CENTRAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,DALLAS,TX,,,32.8868949,-96.76738833,,,,,,,,
37578503,SOLARA HOSPITAL MCALLEN,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,MCALLEN,TX,,,26.18672847,-98.22582022,,,,,,,,
57875235,WILLIAM P. CLEMENTS JR. UNIVERSITY HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,DALLAS,TX,,,32.81896722,-96.84883749,,,,,,,,
135377004,CORNERSTONE SPECIALITY HOSPITAL - MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,HOUSTON,TX,,,29.7184899,-95.38277553,,,,,,,,
72375501,PAM SPECIALTY HOSPITAL OF TEXARKANA SOUTH,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,TEXARKANA,TX,,,33.42908549,-94.04734159,,,,,,,,
74575246,SELECT SPECIALTY HOSPITAL - DALLAS (DOWNTOWN),VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,DALLAS,TX,,,32.79026509,-96.78029041,,,,,,,,
77177008,KINDRED HOSPITAL THE HEIGHTS,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,HOUSTON,TX,,,29.80926039,-95.43113267,,,,,,,,
42079072,ALLEGIANCE BEHAVIORAL HEALTH CENTER OF PLAINVIEW,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,PSYCHIATRIC,,,PLAINVIEW,TX,,,34.20654009,-101.7325911,,,,,,,,
82878041,CASA AMISTAD,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,PSYCHIATRIC,,,LAREDO,TX,,,27.53697464,-99.47690542,,,,,,,,
5377702,KATE DISHMAN REHABILITATION HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,REHABILITATION,,,BEAUMONT,TX,,,30.08690903,-94.13221625,,,,,,,,
49275092,CARRUS REHABILITATION HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,REHABILITATION,,,SHERMAN,TX,,,33.66970891,-96.63515951,,,,,,,,
135975093,ACCEL REHABILITATION HOSPITAL OF PLANO,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,REHABILITATION,,,PLANO,TX,,,33.03139595,-96.85435167,,,,,,,,
18679902,EL PASO SPECIALTY HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,SPECIAL,,,EL PASO,TX,,,31.78036759,-106.4776047,,,,,,,,
13735611,NORTH ALABAMA SPECIALTY HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,ATHENS,AL,,,34.80424558,-86.9788726,,,,,,,,
17452402,CONTINUING CARE HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,CEDAR RAPIDS,IA,,,41.98573741,-91.65971818,,,,,,,,
151954487,ASCENSION SACRED HEART HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,CRITICAL ACCESS,,,TOMAHAWK,WI,,,45.48648033,-89.73397541,,,,,,,,
12970065,OCHSNER EXTENDED CARE HOSPITAL OF KENNER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,KENNER,LA,,,30.02478542,-90.27185657,,,,,,,,
3570128,BEACON BEHAVIORAL HOSPITAL-NEW ORLEANS,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,PSYCHIATRIC,,,NEW ORLEANS,LA,,,30.07134251,-89.94840267,,,,,,,,
84330344,REGENCY HOSPITAL OF SOUTH ATLANTA,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,EAST POINT,GA,,,33.68027171,-84.42689474,,,,,,,,
159970816,PROMISE HOSPITAL OF BATON ROUGE,INC.,VERMONT COLLEGE OF FINE ARTS INC,LONG TERM CARE,PSYCHIATRIC,,,BATON ROUGE,LA,,,30.44279574,-90.9998043,,,,,,,
22630327,BUCKHEAD AMBULATORY SURGICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,ATLANTA,GA,,,33.81116368,-84.39198305,,,,,,,,
17648342,PIONEER SPECIALTY HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,PONTIAC,MI,,,42.63842741,-83.29099033,,,,,,,,
17948192,SELECT SPECIALTY HOSPITAL - WYANDOTTE,LLC,VERMONT COLLEGE OF FINE ARTS INC,LONG TERM CARE,PSYCHIATRIC,,,WYANDOTTE,MI,,,42.21012062,-83.14792003,,,,,,,
15027704,SELECT SPECIALTY HOSPITAL - DURHAM,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,DURHAM,NC,,,36.03749791,-78.9006067,,,,,,,,
36133133,SISTER EMMANUEL HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,MIAMI,FL,,,25.7400337,-80.21423432,,,,,,,,
90535401,NOLAND HOSPITAL TUSCALOOSA,LLC,VERMONT COLLEGE OF FINE ARTS INC,LONG TERM CARE,PSYCHIATRIC,,,TUSCALOOSA,AL,,,33.20517445,-87.52636438,,,,,,,
28443222,SELECT SPECIALTY HOSPITAL MT. CARMEL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,COLUMBUS,OH,,,39.95785521,-83.0222907,,,,,,,,
126443201,SELECT SPECIALTY HOSPITAL-COLUMBUS,INC,VERMONT COLLEGE OF FINE ARTS INC,LONG TERM CARE,PSYCHIATRIC,,,COLUMBUS,OH,,,39.9845986,-83.00883237,,,,,,,
28543205,SELECT SPECIALTY HOSPITAL COLUMBUS EAST,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,COLUMBUS,OH,,,39.97079133,-82.96286372,,,,,,,,
112189015,KINDRED HOSPITAL AT ST ROSE DE LIMA CAMPUS,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,HENDERSON,NV,,,36.03897684,-114.9844066,,,,,,,,
113289434,TAHOE PACIFIC HOSPITALS-NORTH,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,SPARKS,NV,,,39.54109398,-119.6973502,,,,,,,,
939216,REGENCY HOSPITAL OF JACKSON,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,JACKSON,MS,,,32.33262603,-90.16406044,,,,,,,,
606904,STAMFORD HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,STAMFORD,CT,,,41.05501669,-73.55312508,,,,,,,,
123044512,GREENBRIAR REHABILITATION HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,REHABILITATION,,,BOARDMAN,OH,,,41.00301259,-80.63504286,,,,,,,,
128745219,REGENCY HOSPITAL OF CINCINNATI LLC,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,CINCINNATI,OH,,,39.25224746,-84.34135468,,,,,,,,
129845417,HAVEN BEHAVIORAL SENIOR CARE OF DAYTON,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,PSYCHIATRIC,,,DAYTON,OH,,,39.74773987,-84.19939762,,,,,,,,
80576063,BAYLOR EMERGENCY MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,MANSFIELD,TX,,,32.59672241,-97.14487705,,,,,,,,
2179601,CONTINUECARE HOSPITAL AT HENDRICK MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,ABILENE,TX,,,32.47234716,-99.73327938,,,,,,,,
4977702,CHRISTUS DUBUIS HOSPITAL OF BEAUMONT,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,BEAUMONT,TX,,,30.08725677,-94.13292786,,,,,,,,
36175904,PAM SPECIALTY HOSPITAL OF LUFKIN,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,LUFKIN,TX,,,31.33628998,-94.74084706,,,,,,,,
47378205,KINDRED HOSPITAL - SAN ANTONIO CENTRAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,SAN ANTONIO,TX,,,29.43297807,-98.49220974,,,,,,,,
135179703,CONTINUECARE HOSPITAL OF MIDLAND,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,MIDLAND,TX,,,32.00436321,-102.1350549,,,,,,,,
71778209,CHRISTUS SANTA ROSA HOSPITAL - ALAMO HEIGHTS,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,SAN ANTONIO,TX,,,29.50580177,-98.47604764,,,,,,,,
12278411,ASPIRE BEHAVIORAL HEALTH OF CONROE,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,PSYCHIATRIC,,,CONROE,TX,,,30.28457402,-95.48004261,,,,,,,,
73975093,EATING RECOVERY CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,PSYCHIATRIC,,,PLANO,TX,,,33.01352063,-96.79205068,,,,,,,,
74475042,GARLAND BEHAVIORAL HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,PSYCHIATRIC,,,GARLAND,TX,,,32.91977573,-96.66210319,,,,,,,,
47078240,METHODIST AMBULATORY SURGERY HOSPITAL - NORTHWEST,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,SPECIAL,,,SAN ANTONIO,TX,,,29.52688039,-98.59497177,,,,,,,,
4171001,BIENVILLE MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,ARCADIA,LA,,,32.55268295,-92.91457322,,,,,,,,
3954935,ST AGNES HSPTL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,FOND DU LAC,WI,,,43.77757679,-88.43096365,,,,,,,,
35832117,SELECT SPECIALTY HOSPITAL - DAYTONA BEACH,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,DAYTONA BEACH,FL,,,29.24256233,-81.10741884,,,,,,,,
63972205,BAPTIST HEALTH EXTENDED CARE HOSPITAL-LITTLE ROCK,INC.,VERMONT COLLEGE OF FINE ARTS INC,LONG TERM CARE,PSYCHIATRIC,,,LITTLE ROCK,AR,,,34.7441789,-92.38121,,,,,,,
13571913,CHRISTUS DUBUIS HOSPITAL OF HOT SPRINGS,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,HOT SPRINGS,AR,,,34.46805422,-93.0672341,,,,,,,,
29477057,WESTBURY COMMUNITY HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,PSYCHIATRIC,,,HOUSTON,TX,,,29.73221902,-95.48683064,,,,,,,,
63771854,RIVERVIEW BEHAVIORAL HEALTH,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,PSYCHIATRIC,,,TEXARKANA,AR,,,33.46107002,-94.03409087,,,,,,,,
12272205,CORNERSTONE HOSPITAL LITTLE ROCK,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,LITTLE ROCK,AR,,,34.75040053,-92.33858471,,,,,,,,
11901854,ENCOMPASS HEALTH REH AT LOWELL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,REHABILITATION,,,LOWELL,MA,,,42.64518936,-71.36692968,,,,,,,,
7248043,SELECT SPECIALTY HOSPITAL - MACOMB COUNTY,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,MOUNT CLEMENS,MI,,,42.60644986,-82.88185513,,,,,,,,
8949503,SELECT SPECIALTY HOSPITAL - GRAND RAPIDS,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,GRAND RAPIDS,MI,,,42.95814131,-85.66258302,,,,,,,,
15745804,INSTITUTE FOR ORTHOPEDIC SURGERY,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,SPECIAL,,,LIMA,OH,,,40.69717236,-84.087804,,,,,,,,
417011,SELECT SPECIALTY HOSPITAL CENTRAL PENNSYLVANIA CAMP HILL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,CAMP HILL,PA,,,40.25316194,-76.92235055,,,,,,,,
2419023,KINDRED HOSPITAL - DELAWARE COUNTY,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,DARBY,PA,,,39.92473446,-75.26764194,,,,,,,,
65385007,HAVEN BEHAVIORAL SERVICES,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,PSYCHIATRIC,,,PHOENIX,AZ,,,33.43563135,-112.0811756,,,,,,,,
4368122,NEBRASKA SPINE HOSPITAL,LLC,VERMONT COLLEGE OF FINE ARTS INC,SPECIAL,PSYCHIATRIC,,,OMAHA,NE,,,41.32205434,-96.02035632,,,,,,,
7739180,PROMISE HOSPITAL OF VICKSBURG,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,VICKSBURG,MS,,,32.31909412,-90.88172344,,,,,,,,
66285251,SELECT SPECIALTY HOSPITAL ARIZONA INC.,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,SCOTTSDALE,AZ,,,33.4888413,-111.9232281,,,,,,,,
145924503,CENTRA SPECIALTY HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,LYNCHBURG,VA,,,37.43825833,-79.18779398,,,,,,,,
60099702,EIELSON MEDICAL CLINIC,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,MILITARY,,,EIELSON AFB,AK,,,64.67840671,-147.0926245,,,,,,,,
73075094,BAYLOR EMERGENCY MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,MURPHY,TX,,,33.01223393,-96.62435282,,,,,,,,
28719107,WILLS EYE HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,SPECIAL,,,PHILADELPHIA,PA,,,39.94789309,-75.15489453,,,,,,,,
54977901,PAM SPECIALTY HOSPITAL OF VICTORIA SOUTH,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,VICTORIA,TX,,,28.80798268,-96.99883805,,,,,,,,
75179761,CONTINUECARE HOSPITAL AT MEDICAL CENTER ODESSA,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,ODESSA,TX,,,31.84545145,-102.3738874,,,,,,,,
6770503,LAFAYETTE GENERAL SURGICAL HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,LAFAYETTE,LA,,,30.20423601,-92.01458776,,,,,,,,
13128533,NAVAL HEALTH CLINIC CHERRY POINT,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,CHERRY POINT,NC,,,34.89516554,-76.9086764,,,,,,,,
5673139,OKLAHOMA CENTER FOR ORTHOPAEDIC & MULTI-SPECIALTY,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,SPECIAL,,,OKLAHOMA CITY,OK,,,35.38522663,-97.5189761,,,,,,,,
137076012,KINDRED REHABILITATION HOSPITAL ARLINGTON,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,REHABILITATION,,,ARLINGTON,TX,,,32.75605272,-97.14422496,,,,,,,,
17971019,SPECIALTY REHABILITATION HOSPITAL OF COUSHATTA,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,REHABILITATION,,,COUSHATTA,LA,,,32.02896214,-93.34052948,,,,,,,,
15271101,PROMISE HOSPITAL OF LOUISIANA-SHREVEPORT CAMPUS,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,SHREVEPORT,LA,,,32.49387067,-93.74488058,,,,,,,,
16548235,SELECT SPECIALTY HOSPITAL - NORTHWEST DETROIT,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,DETROIT,MI,,,42.41919547,-83.18318475,,,,,,,,
125443952,ACUITY SPECIALTY OHIO VALLEY,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,STEUBENVILLE,OH,,,40.35506885,-80.62559131,,,,,,,,
847303,CENTRAL INDIANA AMG SPECIALTY HOSPITAL LLC,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,MUNCIE,IN,,,40.19674184,-85.41399145,,,,,,,,
8246320,KINDRED HOSPITAL NORTHWEST INDIANA,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,HAMMOND,IN,,,41.61515732,-87.52307341,,,,,,,,
2115905,SELECT SPECIALTY HOSPITAL JOHNSTOWN,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,JOHNSTOWN,PA,,,40.30528349,-78.91992425,,,,,,,,
718764,PAM SPECIALTY HOSPITAL OF WILKES-BARRE,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,WILKES-BARRE,PA,,,41.258485,-75.867262,,,,,,,,
64985006,BANNER GOOD SAMARITAN MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,SPECIAL,,,PHOENIX,AZ,,,33.46288776,-112.0569976,,,,,,,,
11646312,REGENCY HOSPITAL OF NORTHWEST INDIANA,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,EAST CHICAGO,IN,,,41.63444669,-87.44782771,,,,,,,,
3604102,HEALTHSOUTH/MAINE MEDICAL CENTER,LLC,VERMONT COLLEGE OF FINE ARTS INC,REHABILITATION,PSYCHIATRIC,,,PORTLAND,ME,,,43.66632199,-70.29186145,,,,,,,
164370043,ST. BERNARD PARISH HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,CHALMETTE,LA,,,29.95471258,-89.98922197,,,,,,,,
8623114,SHELTERING ARMS HOSPITAL SOUTH,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,REHABILITATION,,,MIDLOTHIAN,VA,,,37.46680815,-77.65896759,,,,,,,,
12611787,ST. CATHERINE OF SIENA MEDICAL CENTER,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,SMITHTOWN,NY,,,40.86850019,-73.22299673,,,,,,,,
61972901,SELECT SPECIALTY HOSPITAL - FORT SMITH,INC.,VERMONT COLLEGE OF FINE ARTS INC,GENERAL ACUTE CARE,PSYCHIATRIC,,,FORT SMITH,AR,,,35.37501657,-94.41973301,,,,,,,
62272903,CHRISTUS DUBUIS OF FORTH SMITH,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,FORT SMITH,AR,,,35.35586935,-94.35252746,,,,,,,,
10001915,ENCOMPASS HEALTH NEW ENGLAND REHABILIATION AT BEVERLY,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,REHABILITATION,,,BEVERLY,MA,,,42.56098687,-70.88723563,,,,,,,,
1348532,SELECT SPECIALTY HOSPITAL - FLINT,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,FLINT,MI,,,43.01443915,-83.73287925,,,,,,,,
11148341,SELECT SPECIALTY HOSPITAL - PONTIAC,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,PONTIAC,MI,,,42.61403776,-83.2768158,,,,,,,,
9249442,SELECT SPECIALTY HOSPITAL - MUSKEGON,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,MUSKEGON,MI,,,43.22342175,-86.24225523,,,,,,,,
749016,SELECT SPECIALTY HOSPITAL - BATTLE CREEK,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,BATTLE CREEK,MI,,,42.33063594,-85.17934505,,,,,,,,
30511714,ST JOHN'S EPISCOPAL HOSPITAL SOUTH SHORE,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,BETHPAGE,NY,,,40.73923372,-73.4945666,,,,,,,,
10412511,VA MEDICAL CENTER - CASTLE POINT CAMPUS,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,MILITARY,,,CASTLE POINT,NY,,,41.54362128,-73.96337745,,,,,,,,
17848602,SELECT SPECIALTY HOSPITAL - SAGINAW,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,SAGINAW,MI,,,43.42865411,-83.95594314,,,,,,,,
14548197,SELECT SPECIALTY HOSPITAL - ANN ARBOR,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,YPSILANTI,MI,,,42.26389636,-83.65542107,,,,,,,,
34733128,SELECT SPECIALTY HOSPITAL-MIAMI,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,MIAMI,FL,,,25.77684554,-80.21063654,,,,,,,,
8144084,GLENBEIGH,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,PSYCHIATRIC,,,ROCK CREEK,OH,,,41.67264815,-80.85929035,,,,,,,,
124543201,OHIOHEALTH REHABILITATION HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,REHABILITATION,,,COLUMBUS,OH,,,39.98392759,-83.00888947,,,,,,,,
2808724,SHORE REHABILITATION INSTITUTE,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,REHABILITATION,,,BRICK,NJ,,,40.07768856,-74.13139039,,,,,,,,
109107675,CARE ONE AT HUMC PASCACK VALLEY,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,WESTWOOD,NJ,,,40.9855294,-74.01502132,,,,,,,,
28943055,SELECT SPECIALTY HOSPITAL SOUTHEAST OHIO,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,NEWARK,OH,,,40.04255936,-82.46466179,,,,,,,,
106568123,MADONNA REHABILITATION SPECIALTY HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,BELLEVUE,NE,,,41.1374108,-95.94789084,,,,,,,,
5639401,REGENCY HOSPITAL OF HATTIESBURG,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,HATTIESBURG,MS,,,31.31873935,-89.33038891,,,,,,,,
9939193,WHITFIELD MEDICAL/SURGICAL HOSPITAL,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,GENERAL ACUTE CARE,,,WHITFIELD,MS,,,32.24565481,-90.06618747,,,,,,,,
7587108,HAVEN BEHAVIORAL HOSPITAL OF ALBUQUERQUE,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,PSYCHIATRIC,,,ALBUQUERQUE,NM,,,35.05783299,-106.5818387,,,,,,,,
29444484,SELECT SPECIALTY HOSPITAL WARREN CAMPUS,VERMONT COLLEGE OF FINE ARTS INC,WOOD ART GALLERY,LONG TERM CARE,,,WARREN,OH,,,41.23044775,-80.7770839,,,,,,,,
